company,product_name,reference_id,review_year,cocoa_percent,company_location,rating,bean_type,bean_origin,is_dark,rating_grade
Bright,Gran Couva,1235,2014,68.0,Australia,2.75,Trinitario,Trinidad,False,Poprawny
Britarev,Ecuador,1638,2015,70.0,Russia,3.25,,Ecuador,True,Premium
Bronx Grrl Chocolate,Dominican Republic,1181,2013,68.0,U.S.A.,2.75,,Dominican Republic,False,Poprawny
Burnt Fork Bend,Trinidad,1299,2014,72.0,U.S.A.,3.25,Trinitario,Trinidad,True,Premium
Burnt Fork Bend,Mindo,1299,2014,72.0,U.S.A.,3.5,,Ecuador,True,Premium
Burnt Fork Bend,Belize,1303,2014,72.0,U.S.A.,3.25,Trinitario,Belize,True,Premium
Burnt Fork Bend,Blend,1303,2014,72.0,U.S.A.,3.25,Blend,,True,Premium
Burnt Fork Bend,"Ecuador, Bob Bar",1323,2014,60.0,U.S.A.,2.5,,Ecuador,False,Poprawny
Cacao Arabuco,Puerto Rico,1606,2015,70.0,Puerto Rico,2.5,,Puerto Rico,True,Poprawny
Cacao Atlanta,Tumbes,1215,2014,75.0,U.S.A.,2.5,Criollo,Peru,True,Poprawny
Cacao Atlanta,"Dominican Republic, ""Love Bar""",502,2010,75.0,U.S.A.,2.5,,Dominican Republic,True,Poprawny
Cacao Atlanta,Dominican Republic w/ nibs,502,2010,75.0,U.S.A.,2.75,,Dominican Republic,True,Poprawny
Cacao Atlanta,Patanemo,600,2010,75.0,U.S.A.,2.25,,Venezuela,True,Poprawny
Cacao Barry,Grand 'Anse,1716,2016,65.0,France,3.5,"Trinitario, Criollo",Haiti,False,Premium
Cacao Barry,Santo Domingo,586,2010,70.0,France,3.0,,Dominican Republic,True,Poprawny
Cacao Barry,Tanzania,300,2008,75.0,France,2.0,,Tanzania,True,Rozczarowujący
Cacao Barry,Venezuela,141,2007,72.0,France,2.0,,Venezuela,True,Rozczarowujący
Cacao Barry,Mexico,147,2007,66.0,France,3.0,,Mexico,False,Poprawny
Cacao de Origen,Chuao,1688,2015,77.0,Venezuela,3.5,Trinitario,Venezuela,True,Premium
Cacao de Origen,Rio Caribe,1692,2015,75.0,Venezuela,3.25,Trinitario,Venezuela,True,Premium
Cacao de Origen,Agua Fria; Sucre region,1391,2014,75.0,Venezuela,2.5,,Venezuela,True,Poprawny
Cacao de Origen,Macuare; Miranda; Chloe formula,1391,2014,74.0,Venezuela,3.25,,Venezuela,True,Premium
Cacao de Origen,"Chuao, Aragua region",1391,2014,75.0,Venezuela,3.5,Trinitario,Venezuela,True,Premium
Cacao de Origen,"Chuao, Aragua region",1395,2014,70.0,Venezuela,3.75,Trinitario,Venezuela,True,Premium
Cacao de Origen,Hacienda la Trinidad,1668,2015,74.0,Venezuela,3.25,,Venezuela,True,Premium
Cacao Hunters,Macondo,1816,2016,71.0,Colombia,3.75,,Colombia,True,Premium
Cacao Hunters,Perla Negra,1816,2016,74.0,Colombia,3.75,,Colombia,True,Premium
Cacao Hunters,Arhuacos,1662,2015,72.0,Colombia,3.75,,Colombia,True,Premium
Cacao Hunters,Sierra Nevada,1430,2014,64.0,Colombia,3.5,,Colombia,False,Premium
Cacao Hunters,Tumaco,1430,2014,70.0,Colombia,3.5,,Colombia,True,Premium
Cacao Hunters,"Boyaca, Aprocampa Coop, Pauna",1434,2014,69.0,Colombia,2.75,,Colombia,False,Poprawny
Cacao Hunters,Arauca,1434,2014,70.0,Colombia,3.25,,Colombia,True,Premium
Cacao Market,"Jutiapa, lot 050916D",1860,2016,70.0,U.S.A.,3.5,Trinitario,Honduras,True,Premium
Cacao Prieto,"Criollo, Dominican Republic",991,2012,72.0,U.S.A.,3.75,Criollo,Dominican Republic,True,Premium
Cacao Prieto,"Dominican Republicm, rustic",641,2011,72.0,U.S.A.,3.0,,Dominican Republic,True,Poprawny
Cacao Prieto,Dominican Republic,641,2011,66.0,U.S.A.,3.75,,Dominican Republic,False,Premium
Cacao Prieto,"Dominican Republic, rustic",647,2011,65.0,U.S.A.,3.25,,Dominican Republic,False,Premium
Cacao Sampaka,"Mahali, Kasai",1908,2016,70.0,Spain,3.5,Criollo,Congo,True,Premium
Cacao Sampaka,Madagascar,508,2010,71.0,Spain,3.5,Trinitario,Madagascar,True,Premium
Cacao Sampaka,Ecuador,523,2010,71.0,Spain,3.75,,Ecuador,True,Premium
Cacao Sampaka,Papua,523,2010,71.0,Spain,4.0,,Papua New Guinea,True,Premium
Cacao Sampaka,Grenada,537,2010,71.0,Spain,3.25,Trinitario,Grenada,True,Premium
Cacao Sampaka,Venezuela,537,2010,71.0,Spain,3.5,,Venezuela,True,Premium
Cacao Sampaka,Venezuela,537,2010,77.0,Spain,3.5,,Venezuela,True,Premium
Cacao Sampaka,"Porcelana, Tabasco, La Joya",336,2009,70.0,Spain,4.0,Criollo,Mexico,True,Premium
Cacao Sampaka,"Xoconusco, Chiapas",346,2009,70.0,Spain,4.0,Criollo,Mexico,True,Premium
Cacao Store,Madagascar,1684,2015,70.0,Japan,3.0,Trinitario,Madagascar,True,Poprawny
Cacao Store,Peru,1684,2015,70.0,Japan,3.25,,Peru,True,Premium
Cacao Store,Vietnam,1684,2015,70.0,Japan,3.5,Trinitario,Vietnam,True,Premium
Cacaosuyo (Theobroma Inversiones),Piura,1173,2013,70.0,Peru,3.25,,Peru,True,Premium
Cacaoyere (Ecuatoriana),Amazonia,237,2008,63.0,Ecuador,3.5,Forastero (Arriba),Ecuador,False,Premium
Cacaoyere (Ecuatoriana),Esmeraldas,237,2008,71.0,Ecuador,3.5,Forastero (Arriba),Ecuador,True,Premium
Cacaoyere (Ecuatoriana),Bolivar,245,2008,82.0,Ecuador,2.5,Forastero (Arriba),Ecuador,True,Poprawny
Cacaoyere (Ecuatoriana),Pichincha,259,2008,91.0,Ecuador,1.5,Forastero (Arriba),Ecuador,True,Rozczarowujący
Callebaut,Grenada,296,2008,60.0,Belgium,2.75,Trinitario,Grenada,False,Poprawny
Callebaut,Baking,141,2007,70.0,Belgium,1.0,,Ecuador,True,Nieprzyjemny
C-Amaro,Cuba,1442,2014,75.0,Italy,2.5,,Cuba,True,Poprawny
C-Amaro,Dominican Republic,1442,2014,72.0,Italy,3.0,,Dominican Republic,True,Poprawny
C-Amaro,"Lago di Como, Blu",1442,2014,70.0,Italy,3.5,Blend,,True,Premium
C-Amaro,Ecuador,1185,2013,100.0,Italy,3.5,,Ecuador,True,Premium
C-Amaro,Venezuela,809,2012,80.0,Italy,3.0,,Venezuela,True,Poprawny
C-Amaro,Sao Tome,749,2011,78.0,Italy,2.25,Forastero,Sao Tome,True,Poprawny
C-Amaro,Trinidad,765,2011,70.0,Italy,2.5,Trinitario,Trinidad,True,Poprawny
Cao,Porcelana,1804,2016,75.0,U.S.A.,2.5,Criollo,Venezuela,True,Poprawny
Cao,Tanzania,1804,2016,73.0,U.S.A.,2.75,,Tanzania,True,Poprawny
Cao,"Porcelana, Batch 5163",1804,2016,70.0,U.S.A.,3.0,Criollo,Venezuela,True,Poprawny
Cao,Bolivia,1808,2016,75.0,U.S.A.,3.0,,Bolivia,True,Poprawny
Cao,Brazil,1808,2016,70.0,U.S.A.,3.25,Trinitario,Brazil,True,Premium
Caoni (Tulicorp),Esmeraldas,237,2008,77.0,Ecuador,2.0,Forastero (Arriba),Ecuador,True,Rozczarowujący
Caoni (Tulicorp),Manabi,237,2008,77.0,Ecuador,2.5,Forastero (Arriba),Ecuador,True,Poprawny
Caoni (Tulicorp),Los Rios,245,2008,77.0,Ecuador,2.75,Forastero (Arriba),Ecuador,True,Poprawny
Caoni (Tulicorp),Manabi,266,2008,55.0,Ecuador,3.0,Forastero (Arriba),Ecuador,False,Poprawny
Caoni (Tulicorp),Los Rios,269,2008,55.0,Ecuador,3.25,Forastero (Arriba),Ecuador,False,Premium
Caoni (Tulicorp),Esmeraldas,269,2008,55.0,Ecuador,3.5,Forastero (Arriba),Ecuador,False,Premium
Captain Pembleton,"Saidor Estate, Madang P.",1263,2014,70.0,New Zealand,3.5,Trinitario,Papua New Guinea,True,Premium
Captain Pembleton,Kulili Estate,1263,2014,70.0,New Zealand,3.75,,Papua New Guinea,True,Premium
Caribeans,"Antigua, Special Reserve",1582,2015,72.0,Costa Rica,3.5,,Guatemala,True,Premium
Caribeans,"Talamanca, Raul-Kekoldo community",1586,2015,72.0,Costa Rica,3.25,,Costa Rica,True,Premium
Caribeans,Anselmo Paraiso Estate,1586,2015,72.0,Costa Rica,3.5,,Costa Rica,True,Premium
Caribeans,Costa Rica,841,2012,72.0,Costa Rica,3.0,Forastero,Costa Rica,True,Poprawny
Caribeans,Costa Rica,845,2012,80.0,Costa Rica,2.75,Forastero,Costa Rica,True,Poprawny
Carlotta Chocolat,Arauca,1884,2016,65.0,Colombia,3.0,Trinitario,Colombia,False,Poprawny
Carlotta Chocolat,Tumaco,1888,2016,65.0,Colombia,3.25,Trinitario,Colombia,False,Premium
Carlotta Chocolat,Cordoba,1888,2016,65.0,Colombia,3.25,Trinitario,Colombia,False,Premium
Carlotta Chocolat,Huila,1888,2016,65.0,Colombia,3.5,Trinitario,Colombia,False,Premium
Carlotta Chocolat,Cesar,1888,2016,65.0,Colombia,3.5,CCN51,Colombia,False,Premium
Castronovo,"Maya Mtn, Batch 454, Heirloom",1724,2016,72.0,U.S.A.,4.0,Trinitario,Belize,True,Premium
Castronovo,"the lost city, gracias a dias, batch 362",1570,2015,72.0,U.S.A.,3.5,Trinitario,Honduras,True,Premium
Castronovo,"Duarte, Batch 360",1570,2015,70.0,U.S.A.,3.75,"Criollo, Trinitario",Domincan Republic,True,Premium
Castronovo,"Piaroa, Amazonas, Batch 350",1574,2015,72.0,U.S.A.,3.5,,Venezuela,True,Premium
Castronovo,Sierra Nevada,1347,2014,72.0,U.S.A.,3.5,"Criollo, Trinitario",Colombia,True,Premium
Castronovo,Arauca,1371,2014,76.0,U.S.A.,3.5,"Criollo, Trinitario",Colombia,True,Premium
Castronovo,Elvesia P.,1407,2014,70.0,U.S.A.,2.75,Trinitario,Dominican Republic,True,Poprawny
Castronovo,Bolivia,1101,2013,70.0,U.S.A.,3.0,Trinitario,Bolivia,True,Poprawny
Castronovo,Conacado,1101,2013,73.0,U.S.A.,3.5,Trinitario,Dominican Republic,True,Premium
Castronovo,San Martin,1105,2013,70.0,U.S.A.,2.5,Criollo,Peru,True,Poprawny
Castronovo,"Guaniamo, Amazonas",1105,2013,70.0,U.S.A.,3.25,,Venezuela,True,Premium
Castronovo,Nicaragua,1109,2013,72.0,U.S.A.,3.25,Trinitario,Nicaragua,True,Premium
Castronovo,Tumbes,1153,2013,70.0,U.S.A.,2.75,Criollo,Peru,True,Poprawny
Castronovo,Guaniamo,1153,2013,72.0,U.S.A.,3.0,,Venezuela,True,Poprawny
Cello,Ecuador,1247,2014,70.0,U.S.A.,2.5,,Ecuador,True,Poprawny
Cello,Peru,1247,2014,70.0,U.S.A.,2.75,,Peru,True,Poprawny
Cello,Venezuela,1251,2014,70.0,U.S.A.,2.75,,Venezuela,True,Poprawny
Cello,Bolivia,1251,2014,70.0,U.S.A.,3.0,,Bolivia,True,Poprawny
Cemoi,Equateur,404,2009,72.0,France,2.75,,Ecuador,True,Poprawny
Chaleur B,Uganda,1426,2014,70.0,Canada,2.75,Forastero,Uganda,True,Poprawny
Charm School,Maya Mtn,1900,2016,70.0,U.S.A.,3.25,,Belize,True,Premium
Chchukululu (Tulicorp),Arriba,486,2010,55.0,Ecuador,2.75,Forastero (Arriba),Ecuador,False,Poprawny
Chchukululu (Tulicorp),Los Rios,252,2008,75.0,Ecuador,3.0,Forastero (Arriba),Ecuador,True,Poprawny
Chequessett,la Amistad,1235,2014,70.0,U.S.A.,3.5,,Costa Rica,True,Premium
Chloe Chocolat,Blend No. 1,672,2011,70.0,France,3.5,,,True,Premium
Chocablog,Ecuador,1454,2015,70.0,U.K.,3.25,,Ecuador,True,Premium
Choco Del Sol,Maya Mountain w/ nibs,1407,2014,75.0,Germany,3.0,Trinitario,Belize,True,Poprawny
Choco Del Sol,Maya Mountain,1407,2014,82.0,Germany,3.25,Trinitario,Belize,True,Premium
Choco Dong,"Mekong Delta, early 2014 Harvest",1696,2015,70.0,South Korea,2.75,Trinitario,Vietnam,True,Poprawny
Choco Dong,"Tawau, Oct. 2015 Harvest",1696,2015,70.0,South Korea,3.5,Trinitario,Malaysia,True,Premium
Chocolarder,Peru,1482,2015,65.0,U.K.,2.5,Criollo,Peru,False,Poprawny
Chocolarder,Peru + nibs,1482,2015,65.0,U.K.,2.75,Criollo,Peru,False,Poprawny
Chocolarder,Dominican Republic,1514,2015,80.0,U.K.,2.5,,Dominican Republic,True,Poprawny
Chocola'te,Madagascar,647,2011,70.0,U.S.A.,3.75,Trinitario,Madagascar,True,Premium
Chocola'te,Venezuela,647,2011,68.0,U.S.A.,3.75,,Venezuela,False,Premium
Chocolate Alchemist-Philly,"Tumbes, ""Zarumilla""",1772,2016,90.0,U.S.A.,2.5,,Peru,True,Poprawny
Chocolate Alchemist-Philly,"Philly Blend, 5 plantations",1772,2016,80.0,U.S.A.,2.5,,,True,Poprawny
Chocolate Con Amor,Wild Bolivian,1760,2016,70.0,U.S.A.,2.5,,Bolivia,True,Poprawny
Chocolate Con Amor,Uganda,1760,2016,70.0,U.S.A.,2.75,,Uganda,True,Poprawny
Chocolate Con Amor,Dominican Republic,1764,2016,60.0,U.S.A.,3.0,,Dominican Republic,False,Poprawny
Chocolate Con Amor,Dominican Republic,1764,2016,75.0,U.S.A.,3.0,,Dominican Republic,True,Poprawny
Chocolate Con Amor,Ocumare,1764,2016,80.0,U.S.A.,3.0,Criollo (Ocumare),Venezuela,True,Poprawny
Chocolate Con Amor,Ecuador,1764,2016,70.0,U.S.A.,3.25,,Ecuador,True,Premium
Chocolate Con Amor,Nicaragua,1768,2016,80.0,U.S.A.,2.75,,Nicaragua,True,Poprawny
Chocolate Conspiracy,Peru,1259,2014,74.0,U.S.A.,2.75,,Peru,True,Poprawny
Chocolate Makers,Tres Hombres,1530,2015,75.0,Amsterdam,3.25,Trinitario,Dominican Republic,True,Premium
Chocolate Makers,"Congo, Gorilla bar",1530,2015,68.0,Amsterdam,3.5,Forastero,Congo,False,Premium
Chocolate Makers,"Peru, Awagum bar",1530,2015,80.0,Amsterdam,3.75,Criollo,Peru,True,Premium
"Chocolate Tree, The",Maranon,1582,2015,69.0,Scotland,3.75,Forastero (Nacional),Peru,False,Premium
"Chocolate Tree, The",Carenero Superior,1582,2015,80.0,Scotland,3.75,Trinitario,Venezuela,True,Premium
"Chocolate Tree, The",Peru,1121,2013,70.0,Scotland,3.75,Forastero (Nacional),Peru,True,Premium
"Chocolate Tree, The",Ecuador,919,2012,82.0,Scotland,2.5,Forastero (Arriba),Ecuador,True,Poprawny
"Chocolate Tree, The",Peru,919,2012,68.0,Scotland,2.75,Criollo,Peru,False,Poprawny
"Chocolate Tree, The",Madagascar,919,2012,72.0,Scotland,3.25,Criollo,Madagascar,True,Premium
Chocolats Privilege,Xoconusco,1219,2014,70.0,Canada,2.5,Criollo,Mexico,True,Poprawny
ChocoReko,Patanemo,1454,2015,77.0,Japan,3.0,Criollo,Venezuela,True,Poprawny
Chocosol,"Chiapas, Lacandon Jungle, Oaxacom Mtn",682,2011,65.0,Canada,3.25,,Mexico,False,Premium
Chocovic,Xoconusco,478,2010,71.0,Spain,3.25,Criollo,Mexico,True,Premium
Chocovic,Sambirano,478,2010,71.0,Spain,3.5,Trinitario,Madagascar,True,Premium
Chocovic,Kendari,439,2009,60.0,Spain,3.25,,,False,Premium
Chocovic,Tarakan,439,2009,75.0,Spain,3.25,,,True,Premium
Chocovic,Ocumare,209,2008,71.0,Spain,3.5,Criollo,Venezuela,True,Premium
Chocovic,"Bolivar, Guaranda",117,2007,71.0,Spain,2.5,Forastero (Arriba),Ecuador,True,Poprawny
Chocovic,Guyave,117,2007,71.0,Spain,2.5,Trinitario,Grenada,True,Poprawny
Chocovic,Maragda,117,2007,70.0,Spain,3.0,Blend,,True,Poprawny
Chocovivo,Tabasco,1522,2015,65.0,U.S.A.,2.5,Trinitario,Mexico,False,Poprawny
Chocovivo,Tabasco,1522,2015,75.0,U.S.A.,2.5,Trinitario,Mexico,True,Poprawny
Choklat,Ocumare,377,2009,80.0,Canada,2.5,Criollo,Venezuela,True,Poprawny
Choklat,"Porcelana, Tabasco",377,2009,70.0,Canada,2.75,Criollo,Mexico,True,Poprawny
Choklat,Brazilian,377,2009,70.0,Canada,3.0,,Brazil,True,Poprawny
Choklat,Brazilian,377,2009,80.0,Canada,3.0,,Brazil,True,Poprawny
Choklat,Ocumare,377,2009,70.0,Canada,3.0,Criollo,Venezuela,True,Poprawny
Chokolat Elot (Girard),Guadeloupe,1149,2013,42.0,Martinique,2.75,,Martinique,False,Poprawny
Choocsol,"Chiapas, Lacandon Jungle, Oaxacom Mtn",1832,2016,75.0,Canada,3.25,,Mexico,True,Premium
Christopher Morel (Felchlin),"Maranon Canyon, Fortunato No. 4",666,2011,68.0,Canada,3.75,Forastero (Nacional),Peru,False,Premium
Chuao Chocolatier,Choroni,445,2009,61.0,U.S.A.,3.0,Criollo,Venezuela,False,Poprawny
Chuao Chocolatier (Pralus),Chuao,486,2010,77.0,U.S.A.,2.75,Trinitario,Venezuela,True,Poprawny
Claudio Corallo,Terreiro Velho P.,470,2010,73.5,Sao Tome,3.75,Forastero,Sao Tome & Principe,True,Premium
Claudio Corallo,Terreiro Velho P. w/ sugar crystals,209,2008,80.0,Sao Tome,3.0,Forastero,Sao Tome & Principe,True,Poprawny
Claudio Corallo,Terreiro Velho P.,227,2008,75.0,Sao Tome,4.0,Forastero,Sao Tome & Principe,True,Premium
Claudio Corallo,Principe,252,2008,100.0,Sao Tome,1.0,Forastero,Sao Tome & Principe,True,Nieprzyjemny
Cloudforest,"Camino Verde P., Balao, Guayas, 2014",1486,2015,73.0,U.S.A.,3.5,,Ecuador,True,Premium
Coleman & Davis,Sambirano,1646,2015,75.0,U.S.A.,3.0,Trinitario,Madagascar,True,Poprawny
Compania de Chocolate (Salgado),Sur del Lago,579,2010,70.0,Argentina,3.25,,Venezuela,True,Premium
Compania de Chocolate (Salgado),Carenero Superior,292,2008,80.0,Argentina,2.75,Trinitario,Venezuela,True,Poprawny
Compania de Chocolate (Salgado),Moxos,292,2008,72.0,Argentina,3.25,,Bolivia,True,Premium
Compania de Chocolate (Salgado),Ocumare,292,2008,70.0,Argentina,3.75,Criollo,Venezuela,True,Premium
Compania de Chocolate (Salgado),Esmeraldas,296,2008,88.0,Argentina,2.75,Forastero (Nacional),Ecuador,True,Poprawny
Condor,Camino Verde,1630,2015,76.0,U.S.A.,3.5,,Ecuador,True,Premium
Confluence,"Tien Giang, 2015, batch 10-2-16",1916,2016,78.0,U.S.A.,2.75,Trinitario,Vietnam,True,Poprawny
Coppeneur,"Ecuador, Puristique",1169,2013,65.0,Germany,3.25,Forastero (Nacional),Ecuador,False,Premium
Coppeneur,Ghana Puristique,813,2012,85.0,Germany,3.5,Forastero,Ghana,True,Premium
Coppeneur,Ecuador Puristique,817,2012,100.0,Germany,1.5,,Ecuador,True,Rozczarowujący
Coppeneur,Uba Budo,821,2012,72.0,Germany,3.75,Forastero,Sao Tome & Principe,True,Premium
Coppeneur,Madagascar,959,2012,70.0,Germany,3.5,Trinitario,Madagascar,True,Premium
Coppeneur,Grenada,470,2010,72.0,Germany,3.25,Trinitario,Grenada,True,Premium
Coppeneur,Chuao,478,2010,70.0,Germany,3.0,Trinitario,Venezuela,True,Poprawny
Coppeneur,"Los Rios, H. Iara",558,2010,72.0,Germany,2.5,Nacional,Ecuador,True,Poprawny
Coppeneur,Trinidad,558,2010,72.0,Germany,3.0,Trinitario,Trinidad,True,Poprawny
Coppeneur,Jamaica,558,2010,72.0,Germany,3.25,Trinitario,Jamaica,True,Premium
Coppeneur,Ocumare 61,558,2010,72.0,Germany,3.25,Criollo (Ocumare 61),Venezuela,True,Premium
Coppeneur,"Porcelana, Apotequil",341,2009,72.0,Germany,3.0,Criollo,Peru,True,Poprawny
Coppeneur,"Porcelana, Apotequil",445,2009,62.0,Germany,3.25,Criollo,Peru,False,Premium
Coppeneur,Chuao 100hr,451,2009,70.0,Germany,3.5,"Criollo, Trinitario",Venezuela,True,Premium
Coppeneur,Chuao 70hr,451,2009,70.0,Germany,3.75,"Criollo, Trinitario",Venezuela,True,Premium
Coppeneur,"Porcelana, Tabasco, Mexico",220,2008,72.0,Germany,3.0,Criollo,Mexico,True,Poprawny
Coppeneur,"Porcelana, Venezuela",220,2008,72.0,Germany,3.0,Criollo (Porcelana),Venezuela,True,Poprawny
Coppeneur,"Sambirano, Menava P.",196,2007,72.0,Germany,3.0,Trinitario,Madagascar,True,Poprawny
Cote d' Or (Kraft),Sensations Intense,48,2006,70.0,Belgium,1.0,,,True,Nieprzyjemny
Cravve,New Ireland,1283,2014,70.0,Australia,2.5,Forastero,Papua New Guinea,True,Poprawny
Cravve,"Vanuatu, batch 2410",1335,2014,83.0,Australia,2.75,Trinitario,Vanuatu,True,Poprawny
Cravve,"Tanzania, batch a1",971,2012,75.0,Australia,3.25,Forastero,Tanzania,True,Premium
Cravve,"Bahia, batch a1213",975,2012,65.0,Australia,3.25,Trinitario,Brazil,False,Premium
Cravve,"Namau Village, N. Taileva P., batch a2812",975,2012,67.0,Australia,3.25,Trinitario,Fiji,False,Premium
Cravve,Vanuatu,975,2012,64.0,Australia,3.25,Trinitario,Vanuatu,False,Premium
Cravve,Djual Island,975,2012,75.0,Australia,3.5,Forastero,Papua New Guinea,True,Premium
Creo,"""heirloom"", Arriba Nacional",1736,2016,85.0,U.S.A.,3.25,Forastero (Nacional),Ecuador,True,Premium
Creo,"""heirloom"", Arriba Nacional",1736,2016,73.0,U.S.A.,3.75,Forastero (Nacional),Ecuador,True,Premium
Daintree,Goodman Estate,1654,2015,70.0,Australia,2.75,,Australia,True,Poprawny
Daintree,"Daintree Estates, N. Queensland",785,2011,70.0,Australia,3.25,,Australia,True,Premium
Dalloway,"Dominican Republic, batch 7",1928,2017,72.0,U.S.A.,2.75,,Dominican Republic,True,Poprawny
Damson,Robson Estate,1610,2015,70.0,U.K.,3.0,Trinitario,Trinidad,True,Poprawny
Damson,Los Rios,1610,2015,70.0,U.K.,3.5,,Ecuador,True,Premium
Damson,Crayfish Bay aka Non Pariel Estate,1666,2015,70.0,U.K.,2.25,,Grenada,True,Poprawny
Damson,O'Payo,1666,2015,70.0,U.K.,2.75,,Nicaragua,True,Poprawny
Dandelion,"Zorzal Reserva, 2015 H., Kerchner",1816,2016,70.0,U.S.A.,3.75,,,True,Premium
Dandelion,"Maya Mtn., Break Bar- Snark",1446,2015,70.0,U.S.A.,3.0,Trinitario,Belize,True,Poprawny
Dandelion,Maya Mountain,1219,2014,70.0,U.S.A.,3.5,Trinitario,Belize,True,Premium
Dandelion,"Camino Verde P., Balao, Guayas, 2013",1295,2014,70.0,U.S.A.,3.5,,Ecuador,True,Premium
Dandelion,Buto,1303,2014,70.0,U.S.A.,2.75,,Liberia,True,Poprawny
Dandelion,"San Francisco de Macoris, Cibao region",1387,2014,70.0,U.S.A.,3.75,,Dominican Republic,True,Premium
Dandelion,"Cumboto, farmer Jose Lugo",1026,2013,70.0,U.S.A.,2.75,,Venezuela,True,Poprawny
Dandelion,Patanemo,1026,2013,70.0,U.S.A.,3.25,,Venezuela,True,Premium
Dandelion,"Mantuano, 2012",1085,2013,70.0,U.S.A.,3.5,,Venezuela,True,Premium
Dandelion,Papua New Guinea,1153,2013,70.0,U.S.A.,3.5,,Papua New Guinea,True,Premium
Dandelion,Upala,805,2012,70.0,U.S.A.,3.0,,Costa Rica,True,Poprawny
Dandelion,Colombian,805,2012,70.0,U.S.A.,3.25,,Colombia,True,Premium
Dandelion,"Elvesia, 2011",915,2012,70.0,U.S.A.,3.75,,Dominican Republic,True,Premium
Dandelion,Dominican Republic,654,2011,70.0,U.S.A.,3.25,,Dominican Republic,True,Premium
Dandelion,Madagascar,654,2011,70.0,U.S.A.,3.25,Trinitario,Madagascar,True,Premium
Dandelion,Tanzania,654,2011,70.0,U.S.A.,3.25,,Tanzania,True,Premium
Danta,Los Ujuxtes,1223,2014,82.0,Guatemala,3.25,,Guatemala,True,Premium
Danta,Chuao,987,2012,75.0,Guatemala,3.0,Trinitario,Venezuela,True,Poprawny
Danta,Los Ujuxtes,987,2012,70.0,Guatemala,3.75,,Guatemala,True,Premium
Danta,Sambirano,987,2012,70.0,Guatemala,3.75,Trinitario,Madagascar,True,Premium
Danta,Las Acacias E.,987,2012,70.0,Guatemala,4.0,Criollo,Guatemala,True,Premium
Danta,"Oscuro, Finca Chimelb",991,2012,70.0,Guatemala,3.25,,Guatemala,True,Premium
Danta,Los Ujuxtes,661,2011,60.0,Guatemala,3.5,,Guatemala,False,Premium
Danta,Las Acacias E.,423,2009,75.0,Guatemala,3.0,Criollo,Guatemala,True,Poprawny
Danta,Las Acacias E.,423,2009,60.0,Guatemala,3.25,Criollo,Guatemala,False,Premium
DAR,"Venezuela, batch 122",1920,2016,72.0,U.S.A.,2.75,,Venezuela,True,Poprawny
DAR,Vietnam,1920,2016,72.0,U.S.A.,3.0,Trinitario,Vietnam,True,Poprawny
DAR,"DUO, batch 002",1920,2016,70.0,U.S.A.,3.25,,"Ecuador, Costa Rica",True,Premium
Dark Forest,Bolivia,1708,2016,75.0,U.S.A.,3.25,,Bolivia,True,Premium
Dark Forest,Madagascar,1550,2015,70.0,U.S.A.,3.0,Trinitario,Madagascar,True,Poprawny
Dark Forest,Ocumare,1550,2015,70.0,U.S.A.,3.25,,Venezuela,True,Premium
Dark Forest,Tanzania,1554,2015,70.0,U.S.A.,3.0,,Tanzania,True,Poprawny
Dark Forest,Ecuador,1554,2015,70.0,U.S.A.,3.25,,Ecuador,True,Premium
Davis,Ghana,1093,2013,70.0,U.S.A.,2.5,Forastero,Ghana,True,Poprawny
Davis,Rainforest,1093,2013,70.0,U.S.A.,2.75,,Dominican Republic,True,Poprawny
Davis,Venezuela,1093,2013,70.0,U.S.A.,2.75,,Venezuela,True,Poprawny
Davis,West Africa,907,2012,58.0,U.S.A.,3.25,Forastero,West Africa,False,Premium
De Mendes,"Nativo, Varzea",1462,2015,72.0,Brazil,3.5,,Brazil,True,Premium
De Mendes,"Selvagem, Jari",1462,2015,65.0,Brazil,3.5,,Brazil,False,Premium
De Villiers,Bundibugyo District,1832,2016,70.0,South Africa,2.5,Forastero,Uganda,True,Poprawny
De Villiers,"Sambirano Valley, batch 2477",1832,2016,70.0,South Africa,3.0,,Madagascar,True,Poprawny
Dean and Deluca (Belcolade),Madagascar,170,2007,66.0,U.S.A.,2.5,Trinitario,Madagascar,False,Poprawny
Dean and Deluca (Belcolade),Costa Rica,175,2007,64.0,U.S.A.,3.0,,Costa Rica,False,Poprawny
Dean and Deluca (Belcolade),Ecuador,175,2007,71.0,U.S.A.,3.0,,Ecuador,True,Poprawny
Dean and Deluca (Belcolade),Ghana,175,2007,60.0,U.S.A.,3.0,Forastero,Ghana,False,Poprawny
Dean and Deluca (Belcolade),Papua New Guinea,180,2007,64.0,U.S.A.,3.0,,Papua New Guinea,False,Poprawny
Dean and Deluca (Belcolade),Peru,180,2007,64.0,U.S.A.,3.0,,Peru,False,Poprawny
Debauve & Gallais (Michel Cluizel),Papua New Guinea,423,2009,64.0,France,3.0,,Papua New Guinea,False,Poprawny
Debauve & Gallais (Michel Cluizel),Venezuela,263,2008,66.0,France,3.75,,Venezuela,False,Premium
Desbarres,"Kilombero, batch 41",1916,2016,72.0,Canada,2.5,,Tanzania,True,Poprawny
DeVries,Bolivian,241,2008,80.0,U.S.A.,2.75,,Bolivia,True,Poprawny
